Video_ID,Komentar,Jumlah_Suka
0Buv-MC-rSA,"Pantang nyerah, bikin film yg lebih seru 💪💪💪",0
0Buv-MC-rSA,Hidup PESTA BABII,0
0Buv-MC-rSA,"Kalau mereka membungkam, berarti nyata adanya. Simpel",0
0Buv-MC-rSA,BUMN dikebiri... Konglomerat.. Diberi tanah... Anomali.. Tanah air dan segala kekayaan milik negara dan dimanfaatkan untuk kesejahteraan rakyat,0
0Buv-MC-rSA,Bagaimana caranya untuk menonton lengkapnya?,0
0Buv-MC-rSA,"Semangat untuk masyarakat papua, pertahankan tanah mu.",0
0Buv-MC-rSA,papua merdeka.. kalimantan merdeka.. sulawesi merdeka.. Indonesia adalah penjajah,0
0Buv-MC-rSA,"Logika saja, mau memberi makan 300juta rakyat indonesia, ya wajib buka lahan untuk food estate.. yg menolak food estate itu penghianat bangsa.. hina sekali, film brainwash sadis !",1
0Buv-MC-rSA,Mengikuti arahan penjajah,0
0Buv-MC-rSA,😢😭,0
0Buv-MC-rSA,"Kasian warga papua n aceh yg kaya SDA tp malah jadi provensi termiskin,,,,wajar aja mereka ingin merdeka. Di era teknologi bgitu maju ini, tp di sana ky' stuck di era lampau.",0
0Buv-MC-rSA,Bantai aja pak TNI 😂😂😂,0
0Buv-MC-rSA,Nyesel kan lu pada milih dia dulu.,0
0Buv-MC-rSA,"pantesan digrusuk, ternyata tentang kritik pemerintah awowkwkk",0
0Buv-MC-rSA,"Swasembada pangan untuk china, bangsanya prabowo 😂",0
0Buv-MC-rSA,"bang, jaga channel yt lu ya. gua mohon jgn smpe ilang.",0
0Buv-MC-rSA,parah juga yah😢,0
0Buv-MC-rSA,"Keadilan sosial bagi ""seluruh"" rakyat Indonesia, 

Dimanakah sila tersebut dibumi Papua?",0
0Buv-MC-rSA,"Kami tdk menyalakan jika mereka melawan,, mempertahan tanah kelahiran,, di dalam UUD 45 di sebutkan  segala bentuk penjajahan harus di hapuskan dari dunia, tp di sini kita lihat penjajahan terhadap bangsa sendiri terjadi dgn brutal, pembabatah hutan, perampasan tanah adat dan tempat hidup bangsa sendiri di hancurkan,,",1
0Buv-MC-rSA,"saya adalah org batak yg lahir besr dijakarta. Punya pengalaman kerja di proyek pedalaman merauke selama 3 tahun. saaya melihat dengan nyata, penderitaan masyarakat asli papua di peedalaman merauke. mereka kemana mana berjalan kaki untuk menempuh jarak puluhan kilo. jadi sy cukup sering memberi mereka tumpangan dengan mobil ketika sy melihat mereka berjalan kaki dijalan provinsi yang mengarah kekota. sedih lah melihat saudara setanah air kita menderita di tanah mereka sendiri 😢",0
0Buv-MC-rSA,"Rakyat Indonesia dijajah pemerintah, TNI dan Polri. Sadarlah Rakyat!!!",0
0Buv-MC-rSA,FWP❤,0
0Buv-MC-rSA,Ini tentang hak asasi kemanusiaan.,0
0Buv-MC-rSA,"Ni kan sejarah di masa depan,knp di larang.?? Biar kita tahu nasip sodara dan rakusnya pemerintah di pulau sana🥹",0
0Buv-MC-rSA,Ya Allah hentikan ke dzoliman ini,0
0Buv-MC-rSA,Seterang ini to gak tanya makannya dibungkam gak boleh nobar,0
0Buv-MC-rSA,proyek tdk srtegis,0
0Buv-MC-rSA,para elit yg sangat amat rakus,0
0Buv-MC-rSA,"semangat teman2 PAPUA , semoga tuhan selalu memberkati",1
0Buv-MC-rSA,😂😂😂😂,0
0Buv-MC-rSA,"Kasihan Papua tanahnya dirusak utk  tanan kelapa sawit ,hutan ditebang ,banjir bandang menanti,.para perampok tanah Papua pasti oligarki manusia drakula ,Papua hrs merdeka aja",0
0Buv-MC-rSA,"Tidak peduli apa agama kalian atau ras kalian, Papua tidak layak disiksa Seperti itu dan kita harus tau kalau pancasila sudah hancur karna perbuatan Prabodoh itu!",0
0Buv-MC-rSA,Masyarakat Indonesia harus bersatu...mari kita lawan dan terus lawan,0
0Buv-MC-rSA,OPM agen mossad,0
0Buv-MC-rSA,Yang menetapkan proyek 8@8! DONGO yang bangga jadi peliharaan trump,0
0Buv-MC-rSA,"😂😂BABI NGEPET
❤❤BUNUH SEMUA OPM KKB PENGHIANAT NKRI
❤RAKYAT LOVE KYAI SEPUH NKRI
❤RAKYAT LOVE PEACE
❤RAKYAT NO HOAX
❤TNI POLRI",1
0Buv-MC-rSA,Tiba tiba mengklaim tanah ini milik TNI ehhh itu tanah nene moyang orang papu kam enak datang klaim tanah milik TNI,1
0Buv-MC-rSA,"Ini ya film yg ditakuti para rektor dibeberpa kampus itu.
Klu ditonton luas do bioskop pasti lebih banyak lg manusia2 yg ketakutan.",1
0Buv-MC-rSA,"tolong dong stop jajah rakyat sendiri, jangan serakah hidup tuh pak/bu",1
0Buv-MC-rSA,S3dih,0
0Buv-MC-rSA,Ga kebayang pulau papua jadi seperti pulau rempang njir😢,0
0Buv-MC-rSA,papua bukak tanah kosong.....,0
0Buv-MC-rSA,"Walaaahhh, enyong wong tegal berharap sauadara papua jaga hutan alam kalian...!!! Demi anak cucu sampean.",0
0Buv-MC-rSA,Sebenarnya kita sudah tau siapa penjahatnya dari dulu,1
0Buv-MC-rSA,"Ayo buka terus aib dan keburukan pemerintah yg serakah ini , indonesia pray",243
0Buv-MC-rSA,ini nonton full film nya dimana?,0
0Buv-MC-rSA,"Papua tanah adat...tanah penginjilan...tanah surga..maka jangan ada lagi penjarahan hutan dan penguasaan tanah adat atas nama apapun..
Biarkan rakyat papua menjalankan kebiasaan mereka...dan biarkan hutan mereka menjadi hutan yang indah dan hidup bagi ibu pertiwi..",0
0Buv-MC-rSA,Pertahankan tanah kalian,0
0Buv-MC-rSA,Padahal menteri ham nya orang papua,0
0Buv-MC-rSA,"Maju terus saudaraku, lawan !!! Doa doa saudara jauh kalian mengalir melesat melalui jalur langit.",0
0Buv-MC-rSA,Pemerintah bengis,0
0Buv-MC-rSA,Layaknya palestine sama israel,0
0Buv-MC-rSA,"Dulu ada film sexy killer
sekarang ada lagi film pesta babi.. 2 film ini memang fakta bahwa negara ini ga baik baik aja.. Dijajah sama bangsa sendiri sungguh ironis",0
0Buv-MC-rSA,"Kasian Rakyat Papua.. 
Abis di Jajah Mertua nya 32Tahun..
Skarang menantunya yg menjajah tanah Papua.. 😢😢😢😢😢",0
0Buv-MC-rSA,Propaganda,0
0Buv-MC-rSA,"Ya Allah, mata ini menangis melihat keadaan huru-hara di negeri ini sekarang",0
0Buv-MC-rSA,Separah inikah perlakuan pemerintah kita ke masyarakat papua 😞,0
0Buv-MC-rSA,Pasti watchdoc bakal difitnah antek Soros 😂,0
0Buv-MC-rSA,"Semangat saudara2 ku, mreka enak2 ac dan isap cerutu",0
0Buv-MC-rSA,Kok ndak mrs sayanh ke huta n,0
0Buv-MC-rSA,nonton fullnya dimana ya?,1
0Buv-MC-rSA,"Lepas dijajah belanda, masuk dijajah indonesia, begitulah perasaan Papua.


Merdeka ndasmu.

Muslim jawa sudah cukup diberi waktu, biarkan papua sejahtera.",1
0Buv-MC-rSA,"salam dari malaysia. aku kasihan kepada kaum papua. tanah mereka dirampas dan mereka kekal hidup miskin,manakala yang menguruskan projek ini kenyang dengan wang. memang projek ini bagus untuk ekonomi, tetapi bukan kepada rakyatnya. wahai rakyat indonesia, bangunlah bersatu menentang kerajaan zalim. hapuskan mereka",0
0Buv-MC-rSA,"Penjajah di negara ini adalah para pejabat-pejabat yg haus akan kekuasaan dan nafsu kekayaan pribadi,,. Salam dari jawa untuk saudara ku di papua,,🙏🙏🙏",0
0Buv-MC-rSA,Nonton cuplikan nya buat merinding. Lebih mengerikan daripada nonton film horor.,0
0Buv-MC-rSA,"propaganda oposisi, sudahlah semua hutan pasti akan di habisi untuk pembangunan pulau jawa gausah ngelawan",0
0Buv-MC-rSA,Hmmm...Kayakny Pantes deh KKB berlalu lalang gara2 TNI 🤔,0
0Buv-MC-rSA,Berarti TNI dikirim ke Papua bukan untuk melindungi masyarakat Papua tapi menghancurkan SDA nya papua demi syahwat pejabat dan pemerintah,0
0Buv-MC-rSA,"Hancur hatiku, sedih hatiku 💔💔",0
0Buv-MC-rSA,Cendrawasih sekarang terbang ke koprasi merah putih semua 😢,0
0Buv-MC-rSA,Kami umat hindu bali mendukung saudara kami di papua,1
0Buv-MC-rSA,Kenapa kalian selalu mengusik papua... papua yg begitu bagusnya hutan papua mereka mau rampas... jangan lukai saudara kami ... stop proyek itu...,0
0Buv-MC-rSA,lanjutkan kawan,0
0Buv-MC-rSA,Bajingan penculik dan pembunuh kok dijadikan presiden..rakyat bangsa ini tidak pernah belajar dr sejarah,0
0Buv-MC-rSA,"Kita di doktrin buat nasionalis, taik ternyata yg dulu di anggap pahlawan rupanya cuma satpam bayaran penguasa",0
0Buv-MC-rSA,Masukin netflix biar meledak ky mens rea,0
0Buv-MC-rSA,Bangkit Papua pertahankan tanah leluhur,0
0Buv-MC-rSA,Baru liat trailernya udah pengen nangis..ternyata apa yg kita liat di film Avatar beneran kejadian di negara ini 😢😢,0
0Buv-MC-rSA,ini film AVATAR ... perampasan PandorA,0
0Buv-MC-rSA,1 kata buat prabowo,0
0Buv-MC-rSA,"swasembada ndasmu, jika ditanami sawit, itu bukan swasembada namanya. dasar pemimpin & pejabat rakus!",0
0Buv-MC-rSA,Ajukan ke NETFLIX 🙏🙏🙏,0
0Buv-MC-rSA,Link bang link pliiiiissss 🙏🙏🙏😭,0
0Buv-MC-rSA,🔥 kakak,0
0Buv-MC-rSA,Heran kok gk ada yg berani upload? Sini kirim videonya biar gw yg upload kok pda takut amat sih,0
0Buv-MC-rSA,Panjang umur perjuangan,0
0Buv-MC-rSA,Downloa dlu guys videonya ga lama juga ilang di taekdown,0
0Buv-MC-rSA,Masterpiece ini film,0
0Buv-MC-rSA,Link bang link tolong dmna nontonnya 🙏,0
0Buv-MC-rSA,Anjir film papua kren,0
0Buv-MC-rSA,FILM INI SEMAKIN DITEKAN JANGAN DITONTON SEMAKIN MELUAS... BIAR TERBUKA MATA SEMUA,0
0Buv-MC-rSA,Jd nonton kan gw. .,0
0Buv-MC-rSA,Ulil absar abdala akan mengatakan mereka yg menentang proyek strategis nasional adalah wahabi lingkungan wkwkwk.....,0
0Buv-MC-rSA,Banyak kesalahan pemerintah yg harus dbenahi tapi harus waspada juga agenda pihak asing di negara kita,0
0Buv-MC-rSA,yang harus disalahkan disini presiden,0
0Buv-MC-rSA,Papua terbaik. Tuhan lindungi tanah papua,0
0Buv-MC-rSA,Free free west papua,0
0Buv-MC-rSA,"Cukup Sumatra kami dan kalimantan aja pak yg di rusak negara, biarkan mereka asri 😢",1
0Buv-MC-rSA,"Indonesia adalah negara terkutuk. 
Kalian wajib merdeka.. ameen..",0
0Buv-MC-rSA,Save papua!!,0
0Buv-MC-rSA,Semoga KKB bisa basmi semua penjahat di PAPUA,0
0Buv-MC-rSA,Hah,0
0Buv-MC-rSA,"mending bubar ae aja nih negara terlihat sekali serakahnya pejabatnya 
benteng dunia dan kehidupan hijau sekarang papua yang jadi ...",0
0Buv-MC-rSA,"papua sebaiknya merdeka sendiri, kasian klo di dalam negara ini, cm dikerdilkan pendidikannya, tp dimanfaatkan kekayaan alamnya, warga setempat ga mendapat apa2",0
0Buv-MC-rSA,yg nolak film ini sih kerasa bener buzzernya ya,0
0Buv-MC-rSA,"Hasil dari bumi Indonesia mana ada buat rakyat,,yg ada buat pejabat2 rakus,,,mending indo bubar ja,,biar masyarakat kebagian hasi bumi Nusantara,,,",0
0Buv-MC-rSA,Astagfirullah miris banget ya hutan  di babat begitu ...saudaraku di Papua sehat2 kalian disana ya,3
0Buv-MC-rSA,Memang bikin geram dan muak rezim mbg ini,0
0Buv-MC-rSA,Kerajaan paksa. Kenapa membuka tanah orang asli tanpa persetujuan orang asli. Sesiapa pun akan marah jika tanah di rampas . Kerajaan syok sendiri ini harus ditentang biar mati berdarah. Jika ingin membuka tanah di sana harus berbincang terlebih dahulu bukan main rampas kayak bapak kau punya. Goblok!!,0
0Buv-MC-rSA,ada yang tau bagaimana cara nonton video full pesta babi ini?,0
0Buv-MC-rSA,Kayak bukan film ini kayak kejadian yang ke ungkap bener,0
0Buv-MC-rSA,Film bagussss.........masukkan ke seluruh bioskop,0
0Buv-MC-rSA,Jangan salahkan kalau mereka ingin merdeka. Karena mereka sudah terlalu dalam dilukai 😢,0
0Buv-MC-rSA,Proyek gila yg merusak tanah air,0
0Buv-MC-rSA,Ada pria bertepuk tangan,0
0Buv-MC-rSA,Pemerintahharus sabar menghadapi orang yang belum menimati hasil perjuangan pemerintah.nanti kl sudah menimati baru sadar.kl pemerintah memikirkan masarakatnya.,0
0Buv-MC-rSA,plis upp sampe trending aamiin,0
0Buv-MC-rSA,Prabowo Raja sawit dunia dan Raja Mbg terbesar sepanjang sejarah.,0
0Buv-MC-rSA,Apakah PANCASILA RELEVAN di Bacakan setiap UPACARA? atau Sila Ke-5 di Hapus saja????,0
0Buv-MC-rSA,Yg gw heran di papua ada suara mesjid,0
0Buv-MC-rSA,"Kasian sih, tapi di satu sisi mereka pendukung yahudi dan berdirinya israel",0
0Buv-MC-rSA,"Saya tdk yakin pembukaan lahan di Papua ini didahului kajian data topografi n survey fisik tanah agar diperilah hasil optimal. 
Kajian topografi bisa dari cutra satelit mapun survey udara atau darat. 
Survey fisik tanah jelas hrs turun langsung ke lokasi. Jgn samoai dioeroleh tanah gambut spt di Kalimantan yg gagal total.",0
0Buv-MC-rSA,Kaya film avatar fire and ash intinya tanah nya di rampah paksa oleh suku asing,1
0Buv-MC-rSA,Kejadian di papua ini udh seperti film avatar ya.....,0
0Buv-MC-rSA,"Wah wah wah ....
Paraaah",1
0Buv-MC-rSA,Pantesana mereka mau merdeka.,0
0Buv-MC-rSA,"MERINDING BANGET !!!
WAJIB BANGET NONTON KALAU SUDAH RILIS",0
0Buv-MC-rSA,Ayo rakyat Papua lawan kami mendukungmu dr penjajah LONDO IRENG!!!,0
0Buv-MC-rSA,"Presiden pengkhianat, tanah Papua di rampas, emas di kerok habis, masyarakatnya hidup dalam kemiskinan",0
0Buv-MC-rSA,Merdeka 🔥,2
0Buv-MC-rSA,"walaupun saya muslim,saya sangat respeck kepada saudara papua...
hidup itu pilihan,stop tipu2...
belajarlah saudaraku,jangan mau ditipu2 lagi...",54
0Buv-MC-rSA,Berarti jahat btul negara ini pada rakyat papua. Sungguh menyedihkan betapa sulitnya mrka dan knp mrka memberontak trnyata ini alasannya. Jadi mikir gmn jk trjd pd daerah kita.,0
0Buv-MC-rSA,"Untuk negara apabila mau buka hutan dan segala macam harusnya ada namanya kerja bersama apalagi itu tanah leluhur😢
Bisa banget dibangun dan tumbuh bersama",0
0Buv-MC-rSA,Mau pesta babi biarkan papua makan nya mmang babi kenapa dirangkap salah nya apa,0
0Buv-MC-rSA,Dulu pikir opm jahat ternyata negara ini menjajah 😢,0
0Buv-MC-rSA,"Tak kasih tahu trik buat rakyat papua agar ga ditindas lagi:
1. Lakukan pendekatan ke US agar mau jadi mediator dengan pejabat indo. Kl perlu sampai Trump.
2. Sabar dan tunggu momen.
Saat ini Prabowo lg dekat sm Trump, tp kita tidak tahu kedepannya gimana. Suatu saat kl indo clash sama US. Perjuangan kalian akan membuahkan hasil.",0
0Buv-MC-rSA,nonton full nya dmna ?,0
0Buv-MC-rSA,oh ini yg bikin kampus sampai ga boleh nobar kemarin ya.. paham paham,0
0Buv-MC-rSA,"mending negara 62 dijajah lagi biar bener, dulu belum waktunya merdeka keburu jepangnya kalah jadi aja negara 62 kacau kayak sekarang",0
0Buv-MC-rSA,AVATAR  : the way of MBG,0
0Buv-MC-rSA,"Tadinya saya mengira kejadian seperti ini hanya ada di film fiksi seperti avatar, ternyata di dunia nyata pun ada, bahkan mirisnya mereka dekat. Ada di ibu pertiwi, menggerogoti badannya hingga habis terkuras",0
0Buv-MC-rSA,"Sy dukung rakyat Papua utk berjuang mempertahankan hak kalian, semoga Allah SWT melindungi kalian dr rezim dzolim. Aamiin.",0
0Buv-MC-rSA,"Gereja puluhan tahun berada di papua tidak berhasil mencerdaskan orang papua, orang papua dibiarkan miskin dan tertinggal. bahkan ada indikasi gereja dipakai oleh asing untuk adu domba orang papua dengan suku yang lain. Ketidakadilan bukan hanya terjadi di papua, tetapi hampir di semua tempat.",0
0Buv-MC-rSA,"Saya suku Minahasa. mendukung saudara saudara ku yang ada di papua. 

Itu tanah mereka. Hak mereka. Jangan coba rampas dan langsung mencap mereka yang memberontak sebagai anggota terror.",1
0Buv-MC-rSA,"pendiri OPM bergembira misinya untuk papua merdeka akan terwujud , para donatur sudah memberi dana besar kepada aktifis, produsi film untuk mengering opini tanah papua di rampas  , lucu ini pemerintah pusat proyek dari pusat bagus kan bagus , toh lahan sudah di tentukan agar perekonomian papua berkembang apa yang salah ,aneh , OPM YANG MEMBATAI KARYAWAN TELKOMSEL TAMPA ADA RASA EMPATI SELAMAT SATU ORANG ITU PERBUATAN BENAR IA , DUNIA TERBALIK SEKARANG",0
0Buv-MC-rSA,"Yg ada gelar haji pun tak mencerminkan haji nya, malah merusak alam",0
0Buv-MC-rSA,"""Pemerintah Kolonial Indonesia""",0
0Buv-MC-rSA,Dijajah,0
0Buv-MC-rSA,"Ya Allah SWT, lindungilah saudara kami di tanah Papua ❤😢",0
0Buv-MC-rSA,Pejabat daerah nya aja ga bisa pada kerja kebanyakan korup gimna mau maju😂,0
0Buv-MC-rSA,mendng suruh pernang dah TNI nya,0
0Buv-MC-rSA,AKIBAT SALAH PILIH PEMIMPIN.......TITIK,0
0Buv-MC-rSA,"Padahal saya suka sekali dengan keindahan alamnya yang dulu sering saya lihat di tv ketika masa kecil saya, bagaimana masyarakat menjaga alamnya dan senyum-senyum anak-anaknya yang membuat saya tersenyum juga ketika melihatnya, sedih sekali rasanya melihat alam yang dirusak sedemikian rupa, sedih sekali melihat banyak kezaliman yang terjadi dimana-mana di seluruh belahan dunia.
Saya hanya mampu mendo'akan untuk semua yang tertindas di seluruh dunia agar kembali mendapatkan hak-hak mereka yang seharusnya mereka nikmati 🤲",0
0Buv-MC-rSA,"kurang ajar banget datang2 langsung klaim tanah milik TNI, dasar penjajah",0
0Buv-MC-rSA,"Rakyat yg mn yg mau engkau sejahtrakan, Pak Presideeeenn ????",0
0Buv-MC-rSA,"Papua…  Alammu dikeruk tanpa jeda,
gunung mu  dibelah, sungaimu dicemari, atas nama investasi dan kemajuan. Katanya demi masa depan, Tapi masa depan siapa?

Papua…,  kau terlalu kaya untuk dimiskinkan, terlalu indah untuk dihancurkan, tapi terlalu sering dijadikan ladang keuntungan. 

Dan negeri ini masih pandai berpidato: tentang kesejahteraan, tentang pembangunan, tentang kemajuan. Padahal rakyatmu masih bertanya: “Kalau tanah kami habis dijual, kami harus hidup dari apa?” Dimana itu pembangunan & kemerdekaan???",0
0Buv-MC-rSA,Makin dilarang makin penasaran,0
0Buv-MC-rSA,Negara kaya raya namun rakyatnya miskin.,0
0Buv-MC-rSA,"Aing urang Sunda,,dukung masyarakat Papua membela hak2 nya ...",0
0Buv-MC-rSA,# SAVE PAPUA,0
0Buv-MC-rSA,"Swasembada pangan!!!berapa persen Sawit untuk Minyak Goreng/Mentega ""Sedikit"", Tebu untuk gula ""Sedikit"", Singkong untuk makanan pokok atau Tapioka ""sedikit"" ...semua yang katanya untuk swasemba pangan paling banyak hanya 20% saja untuk pangan, selebihnya....untuk komoditas untuk kalangan atas, tapi mengorbankan kebutuhan hidup masyarakat setempat yang bergantung hidupnya dengan hutan....Kolonialisme gaya baru",0
0Buv-MC-rSA,Owalah ada yg marah loh ya 😸,0
0Buv-MC-rSA,"Ya brati gausah ngeluh klo BBM mahal, logistik mahal ya.",0
0Buv-MC-rSA,Please masukkin D netflix 😭😭😭,0
0Buv-MC-rSA,Rezim perusak,0
0Buv-MC-rSA,"Giliran promosi pariwisata, selalu dibanggain papua, tapinya tanahnya diancurin",0
0Buv-MC-rSA,2030 indonesia BUBAR!!!!!!!,0
0Buv-MC-rSA,Papua bukan tanah kosong,0
0Buv-MC-rSA,"Kita terlulu jauh melihat Palestina, kita lupa apa yang terjadi di papua",0
0Buv-MC-rSA,KOK FILMNYA MIRIP INDONESIA YAAA,0
0Buv-MC-rSA,"Banyak TNI yang takut apa bila di putar nobar, apalagi di bioskop
Cuman lihat segelintir saja aku pngen nangis 😢😢",0
0Buv-MC-rSA,😢😢😢 alam lagi aja yg di rusak,0
0Buv-MC-rSA,Pantesan yg baju warna itu kaya2,0
0Buv-MC-rSA,"Babi kharam buat di tonton, flm gak ada edukasi, yang buat flm ini adalah orang yang munafik",0
0Buv-MC-rSA,"Hormat sdaraku d papua
Katong d NTT dkung penolakan proyek"" strategis d tanah papua
B mrinding nnton ini trailer",0
0Buv-MC-rSA,Ga nyangka ternyata terjadi sebelum saya lahir...😢,0
0Buv-MC-rSA,Bukan cuma di papua d Babel kalimantan Sumatra hingga Sulawesi pun udah d bantai habis habisan😢 makin benci aku sama yang katanya pemerintah mana mereka berpesta pora di atas penderitaan rakyat 😭,0
0Buv-MC-rSA,Lestarikan tanah Papua👍👍👍,1
0Buv-MC-rSA,Pesta babi!!!! Pesta orok orok wowo,0
0Buv-MC-rSA,Jokowi merusak alam. Gw dukung papua,0
0Buv-MC-rSA,Pengen nonton,0
0Buv-MC-rSA,🇮🇩👈😆Negara Amburadul,0
0Buv-MC-rSA,Prabowo lah yg mengkerdilkan pentingnya pendidikan dan kesehatan. Malah mendewakan MAJOH. Itupun tak layak di Pajoh.,0
0Buv-MC-rSA,"Pingin nangis lihat ketidakadilan rakyat papua salam dari cikarang  utara, Bekasi,, semoga Papua bisa mendapatkan keadilan dan kesejahteraan rakyatnya...",0
0Buv-MC-rSA,Papua berhak hidup sejahtera tanpa todongan senjata TNI.. Rakyat papua juga layak merdeka,0
0Buv-MC-rSA,"apa susahnya sih negara bikin sejahtera rakyatnya, buat senang rakyatnya",0
0Buv-MC-rSA,Mengapa pejabat menghancurkan lingkungan hidup dan alam Indonesia,0
0Buv-MC-rSA,"See.....   Indonesia bukan cuman muslim dan anti agama lain.  Tapi bhinneka tunggal Ika...  
Tradisi yg seperti ini yg harus di pertahankan dan di jaga oleh masyarakat sendiri...

Jgn mau di pecah belah sama antek asing yg sekarang sedang berkuasa 😊😊😊",0
0Buv-MC-rSA,"Program food estate 1 juta hektar di kaltim nasibnya terbengkalai dan gagal, dengan ribuan hektar lahan tidak produktif setelah tiga tahun berjalan, sekarang papua dibabat habis dgn alasan yg sama",0
0Buv-MC-rSA,"Film nya gak bisa masuk bioskop kah, biar makin luas yang nonton :(",0
0Buv-MC-rSA,"Rakyat Papua harus bersatu menolak pembukaan lahan untuk kelapa sawit sebab bencana banjir akan memporak-porandakan tanah Papua. Lihatlah Sumatra dari Aceh sampai Sumatra Barat hancur karena pembalakan hutan.
Saudaraku Papua kalian harus bersatu menjaga kelestarian hutan. Salam semuanya,🙏",0
0Buv-MC-rSA,Inilah layar gelap Indonesia yang katanya ramah tamah. Ternyata diujung sana melakukan tindakan keji dan biadab.,0
0Buv-MC-rSA,salah pilih susah pulih😢,0
0Buv-MC-rSA,Inilah bentuk cara konglomerat menggunakan TNI untuk kepentingan pribadi,0
0Buv-MC-rSA,"Tanah leluhur dijadikan hidangan prasmanan oleh para oligarki, elit politik dan jendral.😢",0
0Buv-MC-rSA,"sedih gw kalau ada hutan di tebangin , nanem susah blmtentu sama kaya yang dulu, kasihan penduduk adat yang ngga ngerti apa2 mereka hanya hidup sederhana mengandalkan hutan sebagai mata pencaharian skarng mereka terusir seecara paksa , Ya Allah gini amat ya negeri ku ...",0
0Buv-MC-rSA,Kalo liat ini percis kaya di film Avatar yg animasi terbaru itu ya dari film pertama sampe yg ke 3 yah😢,0
0Buv-MC-rSA,Ga heran mereka pingin merdeka. Kaltim propinsi sy jg kalo jd negara sendiri bakal se makmur brunei kali,0
0Buv-MC-rSA,miris daerah yg paling banyak sumber daya alamnya tapi paling tidak sejahtera,0
0Buv-MC-rSA,"pnats alat"" berat merapat d sjni",0
0Buv-MC-rSA,Bagaimana cara bisa bikin nobar pesta babi?,0
0Buv-MC-rSA,"Terkutuklah orang2 dzolim yang terlibat di dalamnya. Prabowo, Raja Juli Antoni, Zilkifli Hasan, Siapa Lagi????",0
0Buv-MC-rSA,"Mau sampai kapan rakyat Indonesia ditindas oleh pemerintahan negara sendiri?

Makin kesini, penguasa makin dilangit, semakin jauh Dari jangkauan rakyat.

Semakin lupa bahwa mereka punya jantung dan bisa berdarah. Sama seperti yang dibawah.",0
0Buv-MC-rSA,"Babu bersenjata rezim dikerahkan untk membela para pejabat,dan pengusaha rakus. Kutukan untk negara ini,telah terjdi. Sekrg di tanah Papua. Kpan ya ada orang iseng,teroris meledakan sebuah istana yg isinya kebanyakan badut2 jahanam itu?",0
0Buv-MC-rSA,proyek haji isam,0
0Buv-MC-rSA,Izin admin minta vidionya trailernya untuk bta tugas riviuw,0
0Buv-MC-rSA,Ayuh sodaraku papua..mari kita usir semua penjajah ..habisi mereka semua...free papua💪💪💪,0
0Buv-MC-rSA,"Tak slah itu opm, mereka perjuangkan hak nya",0
0Buv-MC-rSA,Rakyat dijajah pemerintah sendiri,0
0Buv-MC-rSA,"Sebelum para koruptor di hukum mati, maka rakyat tidak Akan percaya",0
0Buv-MC-rSA,Papua memang bukan tanah kosong TPI mau di ajak buat maju TPI KLO emng lebih senang di DLAM hutan ya Monggo,0
0Buv-MC-rSA,"Tuhan, jika engkau tidak pernah tidur aku yakin engkau melihat semua ini mereka juga saudara sebangsa kami 🥺",0
0Buv-MC-rSA,Papua merdeka 🇹🇱🇹🇱🇹🇱💪💪,0
0Buv-MC-rSA,kalimantan masih aman kondisi nya sama di kerok habis2an batubara hutan nya wkwk,0
0Buv-MC-rSA,Kenapa harus babik,0
0Buv-MC-rSA,Bisa ditonton dimana ini full nya?,0
0Buv-MC-rSA,Tdk prcuma 4x ikut 😂itula rancanganx,0
0Buv-MC-rSA,merinding bung,1
0Buv-MC-rSA,KAMI BERSAMAMU ...GREEN PEACE MALAYSIA ❤❤❤,0
0Buv-MC-rSA,lihat trailer ini aku merinding,0
0Buv-MC-rSA,Ternyata Kisah Film Avatar Nyata,0
0Buv-MC-rSA,LAWAN!,0
0Buv-MC-rSA,"Ini alasan KKB ga dihabisi ya,ternyata tugas TNI bukanlah melawan KKB",0
0Buv-MC-rSA,Ga tega nontonnya,0
0Buv-MC-rSA,semoga Alam disana tetap terjaga kelestariannya,0
0Buv-MC-rSA,"awalnya ga tau ini film apa,, pantesan ada yang mau bubarin dan di bubarin ketika mau nobar film ini",0
0Buv-MC-rSA,Wajar aja klo mau merdeka.,0
0Buv-MC-rSA,"Tanah Papua...... Sedih melihatnya......... Semua dihancurkan..... Mari bersuara untuk Papua untuk Indonesia,.....",0
0Buv-MC-rSA,Tanah seindah ini dirusak ketamakan 😢,0
0Buv-MC-rSA,*PAPUA BUKANLAH* *-MUSUH-*,0
0Buv-MC-rSA,"And when to think that mereka rakyat sipil tanpa senjata mencoba melawan. Ya Allah. Kalau nyari artikel masyarakat Papua vs TNI itu semakin ditelurusi cerita lamanya makin teriris wehh 😭😭 hutan digunduli, tanah dirampas, tapi kenapa Papua tidak semaju itu. Orang rakus di negara ini takut buku, lalu takut akan film. Padahal dokumenter ini bukan rahasia umum lagi terjadi. Dan bahkan penguasa gendut itu sudah terang-terangan kan 😂😂😂",0
0Buv-MC-rSA,*NEGARA* yang *MENERORISKAN* *PAPUA*,0
0Buv-MC-rSA,merinding liat trailer film ini.... sampai hampir nangis. Aku pengen nonton kalo bisa release di bioskop,0
0Buv-MC-rSA,"Tolong katain saya anak abah, karena emang buzzer pemerintah ini bedebah.
Di Dunia ini kita gabisa apa-apa, biar akhirat nanti yang balasin semua ulah Pemerintah dan segala buzzernya.",0
0Buv-MC-rSA,papua harus merdeka..!!,0
